사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2018080300100371,2018년 8월 3일 16시,금요일,경기도 수원시 팔달구 고등동,중상사고,0,1,2,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,승합,남,61세,상해없음,승용,남,80세,경상
2018080300100411,2018년 8월 3일 17시,금요일,경기도 수원시 팔달구 우만동,부상신고사고,0,0,0,1,차대차 - 정면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,이륜,남,24세,부상신고,승용,여,57세,상해없음
2018080300100525,2018년 8월 3일 20시,금요일,경기도 수원시 팔달구 매산로1가,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,60세,상해없음,보행자,남,21세,경상
2018080400100075,2018년 8월 4일 04시,토요일,경기도 수원시 권선구 평동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,47세,상해없음,승용,남,47세,경상
2018080400100231,2018년 8월 4일 12시,토요일,경기도 수원시 권선구 호매실동,중상사고,0,1,0,0,차대차 - 기타,불법유턴,건조,맑음,교차로 - 교차로부근,승용,남,32세,상해없음,이륜,남,44세,중상
2018080400100259,2018년 8월 4일 13시,토요일,경기도 수원시 권선구 권선동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,38세,상해없음,보행자,여,61세,중상
2018080400100260,2018년 8월 4일 13시,토요일,경기도 수원시 팔달구 매산로1가,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,43세,상해없음,승용,남,67세,경상
2018080400100295,2018년 8월 4일 14시,토요일,경기도 수원시 권선구 서둔동,경상사고,0,0,2,1,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,47세,부상신고,승용,여,47세,경상
2018080400100315,2018년 8월 4일 15시,토요일,경기도 수원시 팔달구 화서동,경상사고,0,0,4,0,차대차 - 측면충돌,기타,건조,맑음,교차로 - 교차로안,승용,여,20세,경상,승용,남,44세,경상
2018080400100411,2018년 8월 4일 18시,토요일,경기도 수원시 권선구 권선동,부상신고사고,0,0,0,1,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,48세,상해없음,보행자,여,1세,부상신고
2018080400100522,2018년 8월 4일 22시,토요일,경기도 수원시 권선구 탑동,중상사고,0,1,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,47세,상해없음,승용,여,40세,중상
2018080400100523,2018년 8월 4일 22시,토요일,경기도 수원시 권선구 탑동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,흐림,교차로 - 교차로안,승용,남,55세,상해없음,승용,남,29세,경상
2018080400100524,2018년 8월 4일 22시,토요일,경기도 수원시 권선구 서둔동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,흐림,교차로 - 교차로안,이륜,남,24세,경상,승용,남,25세,경상
2018080500100059,2018년 8월 5일 04시,일요일,경기도 수원시 권선구 구운동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,34세,상해없음,승용,남,29세,경상
2018080500100158,2018년 8월 5일 11시,일요일,경기도 수원시 권선구 고색동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,47세,상해없음,자전거,남,71세,중상
2018080500100198,2018년 8월 5일 13시,일요일,경기도 수원시 장안구 정자동,경상사고,0,0,1,0,차대차 - 기타,차로위반,건조,맑음,단일로 - 기타,승용,여,52세,상해없음,이륜,남,36세,경상
2018080500100268,2018년 8월 5일 15시,일요일,경기도 수원시 장안구 연무동,부상신고사고,0,0,0,3,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,30세,부상신고,승용,여,53세,부상신고
2018080500100271,2018년 8월 5일 15시,일요일,경기도 수원시 팔달구 매산로1가,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,42세,상해없음,승용,남,57세,상해없음
2018080500100294,2018년 8월 5일 16시,일요일,경기도 수원시 팔달구 지동,중상사고,0,1,2,1,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,여,56세,상해없음,,,,
2018080500100298,2018년 8월 5일 16시,일요일,경기도 수원시 권선구 권선동,부상신고사고,0,0,0,1,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,39세,상해없음,승용,남,21세,부상신고
2018080500100389,2018년 8월 5일 19시,일요일,경기도 수원시 장안구 정자동,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,자전거,남,69세,경상,이륜,남,20세,중상
2018080500100468,2018년 8월 5일 22시,일요일,경기도 수원시 권선구 권선동,경상사고,0,0,3,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,58세,경상,승용,남,24세,경상
2018080600100058,2018년 8월 6일 07시,월요일,경기도 수원시 권선구 고색동,경상사고,0,0,2,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,여,52세,경상,승용,남,29세,경상
2018080600100110,2018년 8월 6일 09시,월요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 추돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,35세,상해없음,승용,여,46세,경상
2018080600100176,2018년 8월 6일 11시,월요일,경기도 수원시 권선구 탑동,중상사고,0,2,1,0,차대차 - 기타,기타,건조,맑음,교차로 - 교차로안,승합,남,59세,상해없음,승용,여,66세,중상
2018080600100225,2018년 8월 6일 12시,월요일,경기도 수원시 권선구 고색동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,건설기계,남,58세,상해없음,이륜,남,37세,중상
2018080600100432,2018년 8월 6일 18시,월요일,경기도 수원시 영통구 매탄동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,39세,상해없음,자전거,여,52세,중상
2018080600100433,2018년 8월 6일 18시,월요일,경기도 수원시 영통구 원천동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,특수,남,48세,상해없음,승용,남,29세,경상
2018080600100472,2018년 8월 6일 19시,월요일,경기도 수원시 장안구 정자동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,59세,상해없음,보행자,여,59세,중상
2018080600100473,2018년 8월 6일 19시,월요일,경기도 수원시 팔달구 팔달로2가,경상사고,0,0,4,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,49세,상해없음,승용,남,62세,상해없음
2018080600100550,2018년 8월 6일 22시,월요일,경기도 수원시 장안구 천천동,경상사고,0,0,2,0,차대차 - 추돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,29세,상해없음,승용,여,48세,경상
2018080600100572,2018년 8월 6일 23시,월요일,경기도 수원시 권선구 평동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,36세,상해없음,승용,남,35세,중상
2018080700100006,2018년 8월 7일 00시,화요일,경기도 수원시 권선구 권선동,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,47세,상해없음,승용,남,20세,경상
2018080700100026,2018년 8월 7일 02시,화요일,경기도 수원시 영통구 이의동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,40세,상해없음,승용,남,58세,중상
2018080700100068,2018년 8월 7일 07시,화요일,경기도 수원시 영통구 매탄동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,여,42세,상해없음,자전거,남,60세,경상
2018080700100192,2018년 8월 7일 11시,화요일,경기도 수원시 권선구 세류동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,72세,상해없음,보행자,여,22세,경상
2018080700100255,2018년 8월 7일 13시,화요일,경기도 수원시 장안구 이목동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,여,60세,상해없음,승용,남,58세,상해없음
2018080700100352,2018년 8월 7일 16시,화요일,경기도 수원시 장안구 정자동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,승합,남,51세,상해없음,승용,여,51세,경상
2018080700100353,2018년 8월 7일 16시,화요일,경기도 수원시 장안구 송죽동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,28세,상해없음,이륜,남,19세,부상신고
2018080700100358,2018년 8월 7일 16시,화요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,61세,상해없음,보행자,여,29세,경상
2018080700100445,2018년 8월 7일 18시,화요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,27세,상해없음,승용,여,30세,경상
2018080700100447,2018년 8월 7일 18시,화요일,경기도 수원시 권선구 서둔동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,36세,상해없음,보행자,남,60세,경상
2018080700100536,2018년 8월 7일 21시,화요일,경기도 수원시 영통구 영통동,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,승용,남,35세,상해없음,개인형이동수단(PM),남,39세,경상
2018080700100538,2018년 8월 7일 21시,화요일,경기도 수원시 권선구 오목천동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,흐림,단일로 - 기타,승용,남,47세,상해없음,보행자,남,34세,경상
2018080700100564,2018년 8월 7일 22시,화요일,경기도 수원시 팔달구 인계동,중상사고,0,1,0,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,35세,상해없음,이륜,남,30세,중상
2018080700100583,2018년 8월 7일 23시,화요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승합,남,22세,상해없음,승용,남,45세,경상
2018080800100029,2018년 8월 8일 03시,수요일,경기도 수원시 영통구 매탄동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,27세,상해없음,승용,남,41세,경상
2018080800100043,2018년 8월 8일 05시,수요일,경기도 수원시 팔달구 지동,중상사고,0,2,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,57세,상해없음,승용,남,69세,중상
2018080800100069,2018년 8월 8일 07시,수요일,경기도 수원시 권선구 구운동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,55세,상해없음,승용,남,66세,중상
2018080800100095,2018년 8월 8일 08시,수요일,경기도 수원시 권선구 고색동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,49세,상해없음,승합,남,46세,상해없음
2018080800100142,2018년 8월 8일 09시,수요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,51세,상해없음,승용,여,53세,경상
2018080800100172,2018년 8월 8일 10시,수요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,20세,상해없음,승용,남,66세,상해없음
2018080800100220,2018년 8월 8일 12시,수요일,경기도 수원시 팔달구 화서동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,50세,상해없음,승용,남,47세,경상
2018080800100221,2018년 8월 8일 12시,수요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,보행자,여,20세,경상
2018080800100256,2018년 8월 8일 13시,수요일,경기도 수원시 팔달구 인계동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,화물,남,52세,상해없음,보행자,여,24세,중상
2018080800100319,2018년 8월 8일 15시,수요일,경기도 수원시 권선구 권선동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,46세,상해없음,이륜,남,30세,중상
2018080800100351,2018년 8월 8일 16시,수요일,경기도 수원시 장안구 정자동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,42세,상해없음,보행자,여,70세,중상
2018080800100352,2018년 8월 8일 16시,수요일,경기도 수원시 장안구 송죽동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,27세,상해없음,승용,남,66세,경상
2018080800100357,2018년 8월 8일 16시,수요일,경기도 수원시 영통구 매탄동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,54세,상해없음,,,,
2018080800100427,2018년 8월 8일 18시,수요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,57세,상해없음,자전거,남,11세,경상
2018080800100429,2018년 8월 8일 18시,수요일,경기도 수원시 권선구 세류동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,19세,상해없음,승용,남,32세,경상
2018080800100523,2018년 8월 8일 21시,수요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,27세,상해없음,승용,남,48세,경상
2018080800100545,2018년 8월 8일 22시,수요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,27세,상해없음,보행자,남,36세,경상
2018080800100565,2018년 8월 8일 23시,수요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로부근,이륜,남,24세,상해없음,이륜,남,26세,경상
2018080900100047,2018년 8월 9일 04시,목요일,경기도 수원시 권선구 고색동,부상신고사고,0,0,0,2,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,27세,상해없음,승용,남,25세,부상신고
2018080900100058,2018년 8월 9일 05시,목요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,39세,경상,승용,남,34세,상해없음
2018080900100146,2018년 8월 9일 09시,목요일,경기도 수원시 장안구 정자동,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,34세,상해없음,보행자,여,87세,사망
2018080900100183,2018년 8월 9일 10시,목요일,경기도 수원시 권선구 탑동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,37세,상해없음,승용,남,56세,중상
2018080900100271,2018년 8월 9일 13시,목요일,경기도 수원시 장안구 조원동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,40세,상해없음,승용,남,66세,경상
2018080900100272,2018년 8월 9일 13시,목요일,경기도 수원시 장안구 하광교동,부상신고사고,0,0,0,1,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,화물,남,60세,상해없음,자전거,여,22세,부상신고
2018080900100387,2018년 8월 9일 16시,목요일,경기도 수원시 영통구 원천동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,건조,맑음,단일로 - 기타,화물,남,60세,상해없음,보행자,남,9세,경상
2018080900100459,2018년 8월 9일 18시,목요일,경기도 수원시 팔달구 우만동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,27세,기타불명,보행자,남,10세,부상신고
2018080900100460,2018년 8월 9일 18시,목요일,경기도 수원시 팔달구 우만동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,39세,상해없음,승용,남,31세,경상
2018080900100589,2018년 8월 9일 22시,목요일,경기도 수원시 팔달구 매산로2가,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,28세,상해없음,보행자,남,49세,경상
2018080900100619,2018년 8월 9일 23시,목요일,경기도 수원시 영통구 매탄동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,43세,상해없음,승용,남,59세,경상
2018081000100005,2018년 8월 10일 00시,금요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,25세,상해없음,보행자,남,47세,경상
2018081000100017,2018년 8월 10일 01시,금요일,경기도 수원시 장안구 정자동,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,23세,상해없음,승용,남,56세,상해없음
2018081000100269,2018년 8월 10일 13시,금요일,경기도 수원시 장안구 파장동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,48세,상해없음,이륜,남,22세,경상
2018081000100426,2018년 8월 10일 17시,금요일,경기도 수원시 팔달구 화서동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,49세,상해없음,이륜,남,17세,경상
2018081000100562,2018년 8월 10일 20시,금요일,경기도 수원시 장안구 영화동,부상신고사고,0,0,0,1,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,64세,상해없음,,,,
2018081000100563,2018년 8월 10일 20시,금요일,경기도 수원시 장안구 파장동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,37세,상해없음,보행자,여,41세,경상
2018081100100012,2018년 8월 11일 00시,토요일,경기도 수원시 권선구 구운동,경상사고,0,0,1,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,승용,여,63세,경상
2018081100100117,2018년 8월 11일 08시,토요일,경기도 수원시 팔달구 화서동,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,44세,상해없음,승합,남,50세,상해없음
2018081100100120,2018년 8월 11일 08시,토요일,경기도 수원시 팔달구 인계동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,남,53세,상해없음,보행자,여,62세,중상
2018081100100144,2018년 8월 11일 09시,토요일,경기도 수원시 영통구 영통동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로안,화물,남,40세,상해없음,승용,여,57세,경상
2018081100100145,2018년 8월 11일 09시,토요일,경기도 수원시 영통구 영통동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,61세,상해없음,승용,남,48세,경상
2018081100100227,2018년 8월 11일 12시,토요일,경기도 수원시 팔달구 화서동,경상사고,0,0,1,0,차대차 - 기타,불법유턴,건조,맑음,단일로 - 기타,화물,남,54세,상해없음,이륜,남,25세,경상
2018081100100345,2018년 8월 11일 15시,토요일,경기도 수원시 영통구 영통동,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,24세,상해없음,승용,여,66세,경상
2018081100100346,2018년 8월 11일 15시,토요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,이륜,남,27세,상해없음,승용,남,42세,상해없음
2018081100100347,2018년 8월 11일 15시,토요일,경기도 수원시 영통구 영통동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,53세,상해없음,승용,남,31세,경상
2018081100100348,2018년 8월 11일 15시,토요일,경기도 수원시 영통구 이의동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,기타 - 기타,승용,남,37세,상해없음,승용,여,34세,중상
2018081100100474,2018년 8월 11일 19시,토요일,경기도 수원시 장안구 송죽동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,29세,상해없음,보행자,여,43세,경상
2018081100100480,2018년 8월 11일 19시,토요일,경기도 수원시 팔달구 매산로1가,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,24세,상해없음,보행자,남,18세,경상
2018081200100003,2018년 8월 12일 00시,일요일,경기도 수원시 장안구 율전동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,57세,경상,승합,남,49세,기타불명
2018081200100078,2018년 8월 12일 06시,일요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,20세,상해없음,승용,남,65세,경상
2018081200100140,2018년 8월 12일 11시,일요일,경기도 수원시 장안구 연무동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,64세,상해없음,보행자,여,70세,중상
2018081200100142,2018년 8월 12일 11시,일요일,경기도 수원시 영통구 이의동,중상사고,0,1,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,45세,상해없음,승용,여,60세,경상
2018081200100187,2018년 8월 12일 13시,일요일,경기도 수원시 장안구 영화동,부상신고사고,0,0,0,1,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,42세,상해없음,자전거,남,56세,부상신고
2018081200100188,2018년 8월 12일 13시,일요일,경기도 수원시 장안구 연무동,중상사고,0,1,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,승용,남,66세,경상
2018081200100193,2018년 8월 12일 13시,일요일,경기도 수원시 권선구 세류동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,57세,상해없음,보행자,남,63세,중상
2018081200100246,2018년 8월 12일 15시,일요일,경기도 수원시 장안구 조원동,경상사고,0,0,2,0,차대차 - 측면충돌,차로위반,건조,맑음,단일로 - 기타,승용,여,23세,상해없음,승용,남,48세,경상
2018081200100252,2018년 8월 12일 15시,일요일,경기도 수원시 팔달구 고등동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,47세,상해없음,화물,남,61세,경상
2018081200100291,2018년 8월 12일 16시,일요일,경기도 수원시 권선구 세류동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,51세,상해없음,승용,남,44세,경상
2018081200100323,2018년 8월 12일 17시,일요일,경기도 수원시 팔달구 매산로1가,중상사고,0,1,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,64세,상해없음,승용,남,27세,경상
2018081200100365,2018년 8월 12일 19시,일요일,경기도 수원시 장안구 조원동,경상사고,0,0,4,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,48세,상해없음,승용,남,45세,경상
2018081200100418,2018년 8월 12일 21시,일요일,경기도 수원시 장안구 송죽동,사망사고,1,0,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,33세,상해없음,보행자,남,54세,사망
2018081200100420,2018년 8월 12일 21시,일요일,경기도 수원시 영통구 영통동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,31세,상해없음,자전거,여,18세,부상신고
2018081300100030,2018년 8월 13일 03시,월요일,경기도 수원시 권선구 권선동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,25세,상해없음,승용,남,60세,중상
2018081300100069,2018년 8월 13일 07시,월요일,경기도 수원시 장안구 연무동,중상사고,0,3,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,62세,상해없음,승용,여,58세,중상
2018081300100114,2018년 8월 13일 08시,월요일,경기도 수원시 팔달구 매산로1가,중상사고,0,1,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승합,남,57세,상해없음,승용,남,72세,중상
2018081300100144,2018년 8월 13일 09시,월요일,경기도 수원시 장안구 율전동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승합,남,67세,상해없음,승합,남,43세,상해없음
2018081300100219,2018년 8월 13일 11시,월요일,경기도 수원시 권선구 권선동,중상사고,0,2,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41세,상해없음,승용,남,48세,중상
2018081300100332,2018년 8월 13일 14시,월요일,경기도 수원시 권선구 세류동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,56세,상해없음,보행자,남,52세,경상
2018081300100371,2018년 8월 13일 15시,월요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,39세,상해없음,보행자,여,12세,경상
2018081300100442,2018년 8월 13일 17시,월요일,경기도 수원시 팔달구 우만동,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,이륜,남,34세,경상,승용,남,39세,상해없음
2018081300100443,2018년 8월 13일 17시,월요일,경기도 수원시 장안구 천천동,중상사고,0,1,3,3,차대차 - 정면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,여,33세,기타불명,승용,여,65세,경상
2018081300100505,2018년 8월 13일 18시,월요일,경기도 수원시 권선구 고색동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,46세,상해없음,승용,여,20세,경상
2018081300100590,2018년 8월 13일 20시,월요일,경기도 수원시 팔달구 인계동,부상신고사고,0,0,0,1,차대차 - 측면충돌,차로위반,건조,맑음,교차로 - 교차로부근,이륜,남,56세,상해없음,승용,여,37세,부상신고
2018081300100612,2018년 8월 13일 21시,월요일,경기도 수원시 장안구 영화동,부상신고사고,0,0,0,1,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,자전거,남,55세,부상신고,승용,남,45세,상해없음
2018081300100621,2018년 8월 13일 21시,월요일,경기도 수원시 팔달구 매산로1가,중상사고,0,1,0,0,차대차 - 측면충돌,차로위반,건조,맑음,교차로 - 교차로안,승용,남,68세,상해없음,승용,남,47세,중상
2018081300100659,2018년 8월 13일 23시,월요일,경기도 수원시 장안구 영화동,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,건조,흐림,단일로 - 기타,승용,남,67세,기타불명,이륜,남,24세,중상
