사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2022031200100162,2022년 3월 12일 13시,토요일,경기도 수원시 영통구 하동,중상사고,0,1,3,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,17세,중상,승용,여,41세,경상
2022031200100319,2022년 3월 12일 18시,토요일,경기도 수원시 권선구 권선동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,흐림,단일로 - 기타,승용,남,64세,상해없음,이륜,남,38세,중상
2022031200100342,2022년 3월 12일 19시,토요일,경기도 수원시 장안구 연무동,중상사고,0,1,0,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,31세,상해없음,이륜,남,28세,중상
2022031200100472,2022년 3월 12일 23시,토요일,경기도 수원시 팔달구 인계동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,맑음,교차로 - 교차로안,승용,남,39세,상해없음,승용,남,34세,경상
2022031200100476,2022년 3월 12일 23시,토요일,경기도 수원시 팔달구 매산로1가,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,70세,상해없음,승용,남,60세,경상
2022031300100049,2022년 3월 13일 09시,일요일,경기도 수원시 권선구 세류동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,남,40세,기타불명,승용,여,52세,경상
2022031300100082,2022년 3월 13일 12시,일요일,경기도 수원시 팔달구 지동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41세,상해없음,보행자,남,34세,경상
2022031300100134,2022년 3월 13일 14시,일요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,젖음/습기,흐림,단일로 - 기타,승용,남,69세,상해없음,승용,남,70세,경상
2022031300100157,2022년 3월 13일 15시,일요일,경기도 수원시 권선구 금곡동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,21세,상해없음,개인형이동수단(PM),여,27세,중상
2022031300100198,2022년 3월 13일 17시,일요일,경기도 수원시 장안구 파장동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,62세,경상,승용,여,46세,경상
2022031300100225,2022년 3월 13일 18시,일요일,경기도 수원시 장안구 정자동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,42세,상해없음,보행자,남,63세,경상
2022031300100228,2022년 3월 13일 18시,일요일,경기도 수원시 영통구 매탄동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,28세,상해없음,이륜,남,40세,중상
2022031300100311,2022년 3월 13일 22시,일요일,경기도 수원시 팔달구 매산로1가,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,45세,상해없음,승합,남,59세,경상
2022031300100324,2022년 3월 13일 23시,일요일,경기도 수원시 장안구 조원동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,28세,상해없음,승용,여,60세,경상
2022031400100028,2022년 3월 14일 07시,월요일,경기도 수원시 권선구 탑동,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,건조,맑음,교차로 - 교차로안,개인형이동수단(PM),남,42세,상해없음,승용,남,46세,경상
2022031400100050,2022년 3월 14일 08시,월요일,경기도 수원시 팔달구 우만동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,46세,상해없음,승용,여,47세,경상
2022031400100085,2022년 3월 14일 09시,월요일,경기도 수원시 권선구 고색동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,58세,상해없음,승용,남,40세,경상
2022031400100109,2022년 3월 14일 10시,월요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,기타 - 기타,특수,남,33세,상해없음,보행자,여,70세,경상
2022031400100169,2022년 3월 14일 12시,월요일,경기도 수원시 팔달구 매산로3가,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,26세,상해없음,자전거,남,44세,중상
2022031400100203,2022년 3월 14일 13시,월요일,경기도 수원시 영통구 매탄동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,78세,상해없음,승용,남,26세,경상
2022031400100286,2022년 3월 14일 17시,월요일,경기도 수원시 장안구 천천동,부상신고사고,0,0,0,1,차량단독 - 전도전복 - 전도,안전운전불이행,젖음/습기,흐림,교차로 - 교차로안,이륜,남,44세,부상신고,,,,
2022031400100325,2022년 3월 14일 18시,월요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,57세,상해없음,승용,남,26세,경상
2022031400100361,2022년 3월 14일 19시,월요일,경기도 수원시 팔달구 고등동,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,54세,상해없음,승용,여,29세,부상신고
2022031400100412,2022년 3월 14일 21시,월요일,경기도 수원시 팔달구 중동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,37세,상해없음,보행자,남,59세,중상
2022031400100442,2022년 3월 14일 23시,월요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,남,57세,경상
2022031500100039,2022년 3월 15일 07시,화요일,경기도 수원시 팔달구 우만동,경상사고,0,0,1,0,차대차 - 기타,차로위반,건조,맑음,교차로 - 교차로안,화물,남,67세,상해없음,승용,여,42세,경상
2022031500100124,2022년 3월 15일 10시,화요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 지하차도(도로)내,승용,여,32세,상해없음,승용,남,38세,경상
2022031500100277,2022년 3월 15일 16시,화요일,경기도 수원시 팔달구 인계동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,31세,경상,승용,남,33세,경상
2022031500100420,2022년 3월 15일 21시,화요일,경기도 수원시 장안구 연무동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,60세,상해없음,보행자,남,50세,경상
2022031500100422,2022년 3월 15일 21시,화요일,경기도 수원시 권선구 구운동,경상사고,0,0,6,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,34세,상해없음,승용,남,66세,경상
2022031500100440,2022년 3월 15일 22시,화요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,42세,상해없음,이륜,남,41세,경상
2022031500100441,2022년 3월 15일 22시,화요일,경기도 수원시 영통구 매탄동,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,개인형이동수단(PM),남,31세,중상,,,,
2022031600100008,2022년 3월 16일 01시,수요일,경기도 수원시 권선구 곡반정동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,흐림,교차로 - 교차로부근,승용,남,38세,상해없음,승용,남,33세,경상
2022031600100021,2022년 3월 16일 05시,수요일,경기도 수원시 영통구 영통동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,기타 - 기타,승용,남,64세,상해없음,보행자,남,74세,중상
2022031600100100,2022년 3월 16일 09시,수요일,경기도 수원시 팔달구 우만동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,57세,상해없음,자전거,남,34세,경상
2022031600100126,2022년 3월 16일 10시,수요일,경기도 수원시 영통구 신동,부상신고사고,0,0,0,1,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,승용,여,32세,상해없음,승용,여,54세,부상신고
2022031600100180,2022년 3월 16일 12시,수요일,경기도 수원시 권선구 권선동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,52세,경상,승용,남,22세,경상
2022031600100199,2022년 3월 16일 13시,수요일,경기도 수원시 권선구 세류동,경상사고,0,0,2,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41세,경상,보행자,남,41세,경상
2022031600100250,2022년 3월 16일 15시,수요일,경기도 수원시 장안구 연무동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,28세,경상
2022031600100281,2022년 3월 16일 16시,수요일,경기도 수원시 영통구 이의동,부상신고사고,0,0,0,1,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,76세,상해없음,이륜,남,34세,부상신고
2022031600100340,2022년 3월 16일 18시,수요일,경기도 수원시 장안구 송죽동,경상사고,0,0,1,0,차량단독 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승합,남,53세,상해없음,,,,
2022031600100390,2022년 3월 16일 20시,수요일,경기도 수원시 팔달구 화서동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,58세,기타불명,승용,남,47세,경상
2022031600100415,2022년 3월 16일 21시,수요일,경기도 수원시 장안구 조원동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,35세,상해없음,보행자,여,76세,경상
2022031600100438,2022년 3월 16일 22시,수요일,경기도 수원시 영통구 영통동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,26세,상해없음,보행자,남,32세,경상
2022031600100456,2022년 3월 16일 23시,수요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,18세,상해없음,보행자,남,27세,경상
2022031700100009,2022년 3월 17일 01시,목요일,경기도 수원시 권선구 세류동,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,64세,경상,승용,남,44세,중상
2022031700100020,2022년 3월 17일 04시,목요일,경기도 수원시 영통구 원천동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,52세,상해없음,승용,여,61세,경상
2022031700100063,2022년 3월 17일 08시,목요일,경기도 수원시 팔달구 매교동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,66세,상해없음,승용,여,47세,경상
2022031700100149,2022년 3월 17일 12시,목요일,경기도 수원시 영통구 매탄동,경상사고,0,0,4,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,53세,상해없음,승용,남,21세,경상
2022031700100469,2022년 3월 17일 23시,목요일,경기도 수원시 권선구 고색동,경상사고,0,0,1,0,차대차 - 추돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,38세,상해없음,승용,남,70세,경상
2022031700100470,2022년 3월 17일 23시,목요일,경기도 수원시 권선구 금곡동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,29세,상해없음,승용,남,24세,경상
2022031800100006,2022년 3월 18일 00시,금요일,경기도 수원시 권선구 구운동,중상사고,0,1,0,0,차대차 - 추돌,신호위반,젖음/습기,흐림,교차로 - 교차로안,승용,남,75세,상해없음,이륜,남,26세,중상
2022031800100147,2022년 3월 18일 13시,금요일,경기도 수원시 영통구 매탄동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,75세,상해없음,자전거,남,66세,경상
2022031800100207,2022년 3월 18일 16시,금요일,경기도 수원시 장안구 연무동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,화물,남,56세,상해없음,특수,남,35세,경상
2022031800100233,2022년 3월 18일 17시,금요일,경기도 수원시 장안구 영화동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,60세,상해없음,보행자,여,72세,경상
2022031800100240,2022년 3월 18일 17시,금요일,경기도 수원시 장안구 천천동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,52세,상해없음,승용,여,23세,경상
2022031800100409,2022년 3월 18일 23시,금요일,경기도 수원시 팔달구 인계동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,여,23세,상해없음,승용,여,41세,중상
2022031900100140,2022년 3월 19일 12시,토요일,경기도 수원시 장안구 송죽동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,76세,경상,승용,여,50세,경상
2022031900100172,2022년 3월 19일 13시,토요일,경기도 수원시 장안구 정자동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61세,상해없음,보행자,여,54세,경상
2022031900100173,2022년 3월 19일 13시,토요일,경기도 수원시 팔달구 우만동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,젖음/습기,비,단일로 - 기타,승합,남,61세,상해없음,승용,남,30세,경상
2022031900100178,2022년 3월 19일 13시,토요일,경기도 수원시 영통구 영통동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,화물,남,56세,상해없음,승용,여,60세,경상
2022031900100301,2022년 3월 19일 18시,토요일,경기도 수원시 장안구 영화동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,34세,상해없음,이륜,남,53세,중상
2022031900100327,2022년 3월 19일 19시,토요일,경기도 수원시 권선구 구운동,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,66세,상해없음,승합,남,49세,경상
2022031900100378,2022년 3월 19일 21시,토요일,경기도 수원시 팔달구 장안동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,젖음/습기,맑음,단일로 - 기타,승용,남,31세,상해없음,보행자,남,63세,중상
2022031900100405,2022년 3월 19일 22시,토요일,경기도 수원시 팔달구 교동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,48세,상해없음,보행자,남,46세,경상
2022031900100422,2022년 3월 19일 23시,토요일,경기도 수원시 권선구 서둔동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,20세,상해없음,승용,여,40세,경상
2022031900100423,2022년 3월 19일 23시,토요일,경기도 수원시 팔달구 매산로2가,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,69세,상해없음,승용,남,61세,상해없음
2022032000100033,2022년 3월 20일 08시,일요일,경기도 수원시 팔달구 우만동,부상신고사고,0,0,0,1,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,38세,부상신고,승용,여,50세,상해없음
2022032000100094,2022년 3월 20일 13시,일요일,경기도 수원시 권선구 호매실동,경상사고,0,0,2,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,63세,상해없음,승용,여,30세,경상
2022032000100118,2022년 3월 20일 14시,일요일,경기도 수원시 장안구 영화동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,자전거,남,93세,중상,화물,남,57세,상해없음
2022032000100169,2022년 3월 20일 16시,일요일,경기도 수원시 권선구 권선동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,44세,상해없음,승용,여,36세,경상
2022032000100250,2022년 3월 20일 20시,일요일,경기도 수원시 권선구 권선동,중상사고,0,1,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,여,24세,경상,승용,여,32세,중상
2022032000100251,2022년 3월 20일 20시,일요일,경기도 수원시 팔달구 매산로1가,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61세,상해없음,보행자,남,50세,중상
2022032100100009,2022년 3월 21일 01시,월요일,경기도 수원시 팔달구 인계동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,47세,상해없음,보행자,남,60세,중상
2022032100100060,2022년 3월 21일 08시,월요일,경기도 수원시 권선구 오목천동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,46세,상해없음,이륜,남,69세,경상
2022032100100112,2022년 3월 21일 10시,월요일,경기도 수원시 권선구 세류동,사망사고,1,0,0,0,차대차 - 정면충돌,기타,건조,맑음,교차로 - 교차로안,화물,남,66세,상해없음,이륜,남,33세,사망
2022032100100213,2022년 3월 21일 14시,월요일,경기도 수원시 권선구 탑동,중상사고,0,1,0,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,여,52세,상해없음,이륜,남,23세,중상
2022032100100326,2022년 3월 21일 18시,월요일,경기도 수원시 팔달구 신풍동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,29세,상해없음,보행자,여,39세,경상
2022032100100370,2022년 3월 21일 20시,월요일,경기도 수원시 팔달구 매산로1가,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,66세,상해없음,승용,여,36세,경상
2022032100100391,2022년 3월 21일 21시,월요일,경기도 수원시 장안구 파장동,중상사고,0,1,0,0,차대차 - 기타,차로위반,건조,맑음,교차로 - 교차로부근,이륜,남,45세,중상,승용,남,26세,상해없음
2022032100100405,2022년 3월 21일 22시,월요일,경기도 수원시 팔달구 인계동,중상사고,0,1,0,0,차대차 - 추돌,기타,건조,맑음,단일로 - 기타,승용,남,23세,상해없음,이륜,남,71세,중상
2022032200100058,2022년 3월 22일 09시,화요일,경기도 수원시 팔달구 팔달로2가,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,58세,상해없음,화물,남,49세,상해없음
2022032200100116,2022년 3월 22일 11시,화요일,경기도 수원시 장안구 송죽동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,47세,상해없음,자전거,여,57세,경상
2022032200100135,2022년 3월 22일 12시,화요일,경기도 수원시 권선구 세류동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,화물,남,18세,상해없음,이륜,남,46세,중상
2022032200100216,2022년 3월 22일 15시,화요일,경기도 수원시 장안구 상광교동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,57세,상해없음,승용,남,50세,경상
2022032200100221,2022년 3월 22일 15시,화요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,44세,상해없음,승용,남,41세,경상
2022032200100255,2022년 3월 22일 16시,화요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,자전거,남,16세,상해없음,보행자,여,83세,경상
2022032200100288,2022년 3월 22일 17시,화요일,경기도 수원시 장안구 정자동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,43세,상해없음,승용,여,57세,경상
2022032200100325,2022년 3월 22일 18시,화요일,경기도 수원시 권선구 권선동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,60세,상해없음,보행자,여,60세,중상
2022032200100358,2022년 3월 22일 19시,화요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,단일로 - 지하차도(도로)내,승용,남,31세,상해없음,개인형이동수단(PM),남,25세,경상
2022032300100001,2022년 3월 23일 00시,수요일,경기도 수원시 장안구 영화동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,35세,상해없음,승용,남,65세,경상
2022032300100103,2022년 3월 23일 10시,수요일,경기도 수원시 장안구 파장동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,기타,건조,맑음,교차로 - 교차로안,기타불명,기타불명,미분류,기타불명,보행자,남,59세,경상
2022032300100280,2022년 3월 23일 17시,수요일,경기도 수원시 장안구 정자동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,61세,상해없음,승용,남,44세,상해없음
2022032300100347,2022년 3월 23일 19시,수요일,경기도 수원시 팔달구 매산로2가,중상사고,0,1,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,74세,상해없음,보행자,남,57세,중상
2022032300100375,2022년 3월 23일 20시,수요일,경기도 수원시 영통구 원천동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,42세,상해없음,이륜,남,25세,경상
2022032300100402,2022년 3월 23일 21시,수요일,경기도 수원시 장안구 조원동,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,승용,남,40세,상해없음,이륜,남,22세,경상
2022032300100408,2022년 3월 23일 21시,수요일,경기도 수원시 영통구 매탄동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,53세,상해없음,이륜,남,36세,중상
2022032300100442,2022년 3월 23일 23시,수요일,경기도 수원시 영통구 매탄동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,38세,상해없음,승용,남,65세,경상
2022032400100004,2022년 3월 24일 00시,목요일,경기도 수원시 팔달구 인계동,부상신고사고,0,0,0,1,차량단독 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,개인형이동수단(PM),남,36세,부상신고,,,,
2022032400100018,2022년 3월 24일 04시,목요일,경기도 수원시 장안구 천천동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,57세,상해없음,승용,남,52세,상해없음
2022032400100207,2022년 3월 24일 14시,목요일,경기도 수원시 팔달구 북수동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,40세,상해없음,보행자,남,64세,경상
2022032400100211,2022년 3월 24일 14시,목요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,64세,상해없음,보행자,남,32세,경상
2022032400100276,2022년 3월 24일 16시,목요일,경기도 수원시 영통구 원천동,중상사고,0,1,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,개인형이동수단(PM),여,15세,중상,승용,남,61세,상해없음
2022032400100303,2022년 3월 24일 17시,목요일,경기도 수원시 장안구 율전동,경상사고,0,0,2,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,48세,경상,승용,남,27세,경상
2022032400100306,2022년 3월 24일 17시,목요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,자전거,남,21세,상해없음,보행자,여,51세,경상
2022032400100307,2022년 3월 24일 17시,목요일,경기도 수원시 영통구 매탄동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,57세,상해없음,보행자,여,62세,중상
2022032400100375,2022년 3월 24일 19시,목요일,경기도 수원시 팔달구 화서동,경상사고,0,0,2,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,여,55세,경상,승용,남,42세,경상
2022032400100380,2022년 3월 24일 19시,목요일,경기도 수원시 영통구 이의동,경상사고,0,0,4,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,37세,상해없음,승용,여,50세,경상
2022032400100382,2022년 3월 24일 19시,목요일,경기도 수원시 권선구 고색동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,14세,상해없음,보행자,남,27세,경상
2022032400100383,2022년 3월 24일 19시,목요일,경기도 수원시 팔달구 고등동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,56세,상해없음,승용,남,26세,경상
2022032400100416,2022년 3월 24일 20시,목요일,경기도 수원시 영통구 이의동,경상사고,0,0,6,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,승합,남,45세,상해없음,승합,남,44세,경상
2022032400100435,2022년 3월 24일 21시,목요일,경기도 수원시 장안구 연무동,경상사고,0,0,1,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,31세,상해없음,원동기,남,42세,경상
2022032400100469,2022년 3월 24일 23시,목요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,33세,경상
2022032500100006,2022년 3월 25일 00시,금요일,경기도 수원시 팔달구 화서동,중상사고,0,2,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,38세,기타불명,승용,남,24세,중상
2022032500100014,2022년 3월 25일 01시,금요일,경기도 수원시 팔달구 고등동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,43세,상해없음,기타불명,남,79세,중상
2022032500100251,2022년 3월 25일 15시,금요일,경기도 수원시 팔달구 남수동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,65세,상해없음,보행자,남,69세,경상
2022032500100252,2022년 3월 25일 15시,금요일,경기도 수원시 팔달구 화서동,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,25세,상해없음,승합,남,48세,경상
2022032500100260,2022년 3월 25일 15시,금요일,경기도 수원시 권선구 오목천동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,56세,기타불명,승용,남,63세,경상
2022032500100347,2022년 3월 25일 18시,금요일,경기도 수원시 팔달구 매교동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,30세,기타불명,승용,남,27세,경상
2022032500100404,2022년 3월 25일 19시,금요일,경기도 수원시 권선구 탑동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,건조,맑음,교차로 - 교차로안,화물,남,43세,경상,승용,남,50세,상해없음
